Watching for file changes with StatReloader
[05/Jun/2019 20:39:08] "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
[05/Jun/2019 20:39:11] "GET /admin/Offer/seller/ HTTP/1.1" 200 6245
[05/Jun/2019 20:39:11] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:39:14] "GET /admin/Offer/seller/add/ HTTP/1.1" 200 10604
[05/Jun/2019 20:39:14] "GET /static/admin/css/forms.css HTTP/1.1" 304 0
[05/Jun/2019 20:39:14] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:39:14] "GET /static/admin/js/calendar.js HTTP/1.1" 304 0
[05/Jun/2019 20:39:14] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
[05/Jun/2019 20:39:15] "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
[05/Jun/2019 20:39:15] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 304 0
[05/Jun/2019 20:39:15] "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
[05/Jun/2019 20:39:16] "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
[05/Jun/2019 20:39:17] "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
[05/Jun/2019 20:39:17] "GET /static/admin/img/icon-clock.svg HTTP/1.1" 304 0
[05/Jun/2019 20:39:59] "POST /admin/Offer/seller/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:40:01] "GET /admin/Offer/seller/ HTTP/1.1" 200 6808
[05/Jun/2019 20:40:02] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:40:05] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:40:09] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 6045
[05/Jun/2019 20:40:10] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:40:14] "GET /admin/Offer/buyplan/add/ HTTP/1.1" 200 16358
[05/Jun/2019 20:40:15] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:42:27] "POST /admin/Offer/buyplan/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:42:28] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 6596
[05/Jun/2019 20:42:29] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:42:48] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:42:51] "GET /admin/Offer/seller/ HTTP/1.1" 200 6620
[05/Jun/2019 20:42:51] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:42:56] "GET /admin/Offer/seller/add/ HTTP/1.1" 200 10604
[05/Jun/2019 20:42:56] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:44:07] "POST /admin/Offer/seller/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:44:08] "GET /admin/Offer/seller/ HTTP/1.1" 200 7183
[05/Jun/2019 20:44:08] "GET /static/admin/css/base.css HTTP/1.1" 304 0
[05/Jun/2019 20:44:08] "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
[05/Jun/2019 20:44:08] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:44:09] "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:09] "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[05/Jun/2019 20:44:09] "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:09] "GET /static/admin/js/core.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:10] "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:10] "GET /static/admin/js/actions.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:10] "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
[05/Jun/2019 20:44:10] "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:10] "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:11] "GET /static/admin/img/search.svg HTTP/1.1" 304 0
[05/Jun/2019 20:44:12] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
[05/Jun/2019 20:44:13] "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
[05/Jun/2019 20:44:13] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
[05/Jun/2019 20:44:13] "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:44:13] "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:44:13] "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
[05/Jun/2019 20:44:16] "GET /admin/Offer/ HTTP/1.1" 200 6334
[05/Jun/2019 20:44:19] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 6393
[05/Jun/2019 20:44:19] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:44:25] "GET /admin/Offer/buyplan/add/ HTTP/1.1" 200 16404
[05/Jun/2019 20:44:25] "GET /admin/jsi18n/ HTTP/1.1" 200 3223
[05/Jun/2019 20:45:30] "POST /admin/Offer/buyplan/add/ HTTP/1.1" 302 0
[05/Jun/2019 20:45:31] "GET /admin/Offer/buyplan/ HTTP/1.1" 200 6946
